教育顾问成都阳光美语教育咨询有限公司,教育培训
校招-项目助理/研究员（政府-公用事业）北京零点有数数据科技股份有限公司,咨询服务
专利专员(J10209)常州捷佳创精密机械有限公司,机械重工
智能汽车-产品助理专员（合肥）科大讯飞股份有限公司,汽车
咨询助理北京菁正咨询有限公司,咨询服务
测试项目管理实习生上海蔚来汽车有限公司,汽车
rust开发实习生深圳市足下科技有限公司,IT软件
投资银行业务岗实习生国投证券股份有限公司,金融投资
运营实习生【双休/机场/待上市企业】上海一嗨汽车租赁有限公司,汽车
摄影店化妆师苏州模形时代科技有限公司,生活服务
IT-实习生上海相宜本草化妆品股份有限公司,IT软件
产品专员/助理武汉微派网络科技有限公司,IT软件
电商实习生曦凡服装设计（上海）有限公司,服装
市场主管/专员无锡华厦眼科医院有限公司,医疗保健
设备操作工程师圣奥集团有限公司,医疗设备
采购工程师苏州英维克温控技术有限公司,加工制造
实习生重庆博众慧瑞信息技术有限公司,IT软件
研发管培生均强医疗科技（江苏）有限公司,医疗设备
法规技术工程师（GHS）山东中邦北方管理咨询有限公司,石油化工
财务实习生（急招）融创房地产集团有限公司,房地产
视觉传达设计师海口秀英鑫斯蒂加百货店,广告
武汉市公立中学老师（含高中、初中、小学）武汉博学致雅教育科技有限公司,教育培训
实习生公牛集团股份有限公司,批发零售
前端开发实习生四川猪佳农业科技有限公司,IT软件
行政专员河南九芒珠网络科技有限公司,互联网
平面设计实习生北京物美综合超市有限公司,广告
民办幼儿园教师深圳市星秀教育集团有限公司,教育培训
5G工程师中国电信股份有限公司安徽分公司,电信设备
机械工程师南京工艺装备制造有限公司,机械重工
人力资源实习生-校招方向网易（杭州）网络有限公司,人力资源
销售业务员/电话销售厦门市人才服务中心,批发零售
工艺设计工程师约翰芬雷工程技术（北京）有限公司,加工制造
管理培训生金信基金管理有限公司,金融投资
数据分析师（知识图谱方向）中电数创（北京）科技有限公司,IT软件
销售业务员常州安康医疗器械有限公司,批发零售
人事助理杭州临空建投文化传媒有限公司,人力资源
客服接待员福建半月山温泉酒店有限公司,生活服务
机械结构工程师（博士岗位）南京熊猫电子装备有限公司,机械重工
管培生-财务储备干部吉林省元方企业管理有限公司,金融投资
网络客服/网络营销北京今朝装饰设计有限公司,互联网
助理应用工程师（2023届/2024届硕士）无锡迅杰光远科技有限公司,IT硬件
杰瑞股份2024届校园招聘烟台杰瑞石油服务集团股份有限公司,石油化工
大语言模型风控算法工程师阿里巴巴（中国）有限公司,IT软件
业务经理江西顺岚机电设备工程有限公司,机械重工
实习生（产品）中科雨辰科技有限公司,IT软件
外贸销售助理浙江严牌过滤技术股份有限公司,贸易
电商运营实习生珠海星辰电子商务有限公司,互联网
零售渠道南京我乐家居销售管理有限公司,批发零售
眼科手术刀销售经理（广西区）广西卫海医疗科技有限公司,医疗设备
向云端，山那边，支教见︱为中国而教2024级志愿者教师招募开启北京为华而教公益发展中心,教育培训
幼儿教育教师安徽沚津大健康产业发展有限公司,教育培训
环保工程师江苏苏净集团有限公司,环保
有社保工作自由提供住宿销售杭州雨诚房地产营销策划有限公司,房地产
餐饮服务员青岛海发商业管理有限公司黄岛星海分公司,餐饮娱乐
图片、视频审核员-实习岗视觉（中国）文化发展股份有限公司,媒体
实习会计南京瀚晶跨供企业服务有限公司,会计审计
java开发工程师安徽兆尹信息科技股份有限公司,IT软件
校招—销售管理岗（底薪8k+）牧原食品股份有限公司,快消
管培生南京通达海科技股份有限公司,金融投资
金融理财管培生（北上广深）深圳市金斧子网络科技有限公司,金融投资
创意文案上海斐氪文化传媒有限公司,广告
262有吃有住下班就发深圳富联富桂精密工业有限公司,加工制造
会计重庆渝西艺术学校,会计审计
采购实习生麦默通医疗器械制造(上海)有限公司,医疗设备
销售工程师苏州克兰茨环境科技有限公司,加工制造
电气工程师SX2022中国石油工程建,石油化工
实习算法工程师百度时代网络技术（北京）有限公司,IT软件
助理深化设计师上海嘉春装饰设计工程有限公司,室内装潢
亚马逊运营江苏舜天国际集团机械进出口有限公司,物流运输
康复治疗潍坊峡山医院,医疗保健
安全运维-实习生合肥云歌信息科技有限公司,IT软件
无责5500+国企实习岗有住宿食堂北京鸿联九五信息产业有限公司四川分公司,互联网
自媒体运营实习生珠海金山数字网络科技有限公司,媒体
结构设计师中国五环工程有限公司,建筑
【23/24届留学生校招】通用软件开发工程师华为技术有限公司,IT软件
审核实习生（双休）中软国际科技服务有限公司,IT软件
硬件测试实习生中控技术股份有限公司,IT硬件
实验员沈阳万类生物科技有限公司,医药
生产技术人员(医疗器械)杭州鹅美镜医疗器械有限公司,医疗设备
深度学习算法实习生（25届）深圳佑驾创新科技股份有限公司,IT软件
java开发工程师华为技术有限公司,IT软件
自动化初级科学家上海锐康生物技术研发有限公司,新能源
数据开发实习生网易(杭州)网络有限公司,IT软件
品控管培生大庄园肉业集团股份有限公司,快消
新能源汽车电机开发工程师（北京）新新人力,新能源
软件工程师-上海连云港杰瑞电子有限公司,IT软件
新媒体运营精英慧新博奥崛起透视文化科技（济南）有限公司,媒体
混凝土技术岗-梧州混凝土华润水泥投资有限公司,建筑
PM实习生北京卓越晨星科技有限公司,IT软件
平面设计师江苏东坤展览装饰有限公司,广告
销售亚财行（嘉兴）企业服务有限公司,批发零售
人工智能深度学习算法工程师南京艾缔开姆电子科技有限公司,IT软件
高中政治淮北市龙兴中学,教育培训
生鲜客户经理牧原食品股份有限公司,快消
高中教师文山壮族苗族自治州教育体育局,教育培训
切片分销实习生杭州交个朋友智慧科技有限公司,IT软件
24校招-Web前端工程师（本科）（J14379）北京掌上先机网络科技有限公司,IT软件
电气工程师长沙海韵汽车零部件有限公司,电子技术
平面设计-双休【厦门湖里万达旁/双休】厦门市宗磊科技有限公司,广告
工程机械、机电一体化、物流管理浙江交工集团股份有限公司,物流运输
臨床協調員crc深圳市前海深港现代服务业合作区管理局,医疗保健
生鲜客户经理牧原食品股份有限公司,快消
运营实习生【居家办公/抖音电商】山西坦重晟文化传媒有限公司,互联网
客服（天猫，淘宝，京东客服）北京济康堂中医研究院,生活服务
KOC投放实习生北京大件事科技有限公司,互联网
冶金技术管理岗江西金德铅业股份有限公司,石油化工
销售经理牧原食品股份有限公司,快消
招聘助理古茗科技集团有限公司,教育培训
算法工程师（24届校招）广州文远知行科技有限公司,IT软件
贸易经理北京佑林新材料有限公司,贸易
研发工程师（继电保护方向）南京磐能电力科技股份有限公司,电力水利
24届标定工程师江苏开沃汽车有限公司,汽车
渤海信托信托业务岗渤海国际信托股份有限公司,金融投资
实施工程师苏州苏高新数字科技有限公司,IT硬件
销售、售后管培生/实习生深圳市诺然美泰科技股份有限公司,快消
产品专员、国内市场代表、管培生南京巨鲨显示科技有限公司,电子技术
前厅、礼宾、工程、餐饮北京通盈房地产开发有限公司酒店分公司,餐饮娱乐
商写服务岗北京万科物业服务有限公司青岛分公司,物业管理
财务实习生菲茨特汽车科技（上海）有限公司,金融投资
嵌入式测试实习生国科础石（重庆）软件有限公司,IT软件
硬件测试工程师深圳米飞泰克科技股份有限公司,电子技术
经营管理岗总台2024,石油化工
人事行政部经理(2名)南京圣智企业管理顾问有限公司,咨询服务
英语翻译实习生(接受寒假实习)广州和睦家医院有限公司,医疗保健
ME工程师凤岗天安,汽车
供应链管培生江苏涵润汽车电子有限公司,物流运输
工艺工程师福建南方制药股份有限公司,医药
PLC调试实习生（长春）利戴工业技术服务(上海)有限公司,电子技术
医药销售助理实习生默克投资(中国)有限公司北京分公司,医药
主播（实习/兼职/全职）重庆什贝信息科技有限公司,娱乐
站场总图设计师中铁华铁工程设计集团有限公司,建筑设计
平面设计实习生((双休+包吃住)上海赛衡进出口有限公司,批发零售
土建预算员中国二十二冶集团有限公司,建筑设计
后端开发工程师-24届春招(J10159)杭州天谷信息科技有限公司,IT软件
控制算法实习生酷哇科技有限公司,IT软件
校区负责人江苏梦成教育科技集团有限公司,教育培训
中建交通二公司2024校园招聘中建交通建设集团有限公司,建筑设计
人资实习生雅迪科技集团销售有限公司,人力资源管理
电气工程师东营南科电气有限责任公司,电子技术
短视频方向露乐健康科技股份有限公司,媒体
游戏测试工程师北京外企人力资源服务有限公司,游戏
零售代表（六险一金+年终奖+双休）华为技术有限公司,批发零售
法务实习生海南德胧酒店管理有限公司,法律服务
青少思辨口才教师云南新东方教育培训学校有限公司,教育培训
海外游戏广告优化师上海博量慧眼信息科技有限公司,广告
行政办公室行政管理岗中山城市建设集团有限公司,咨询服务
【研发中心】2024届研发产品工程师(J19583)浙江大华技术股份有限公司,IT硬件
设备/自控/仪表工程师山东新和成控股有限公司,电子技术
高中数学教师肃宁县忠德实验学校,教育培训
市场营销云南禾古生物科技有限公司,市场营销
算法应用工程师浙江格兰菲德电子科技有限公司,电子技术
校企合作专员安徽网博智能科技有限公司,教育培训
电话销售南宁盛达信息科技有限公司,电信运营
视频审核实习生北京乐途原动力科技发展有限公司,媒体
物业员-保安南通亿丰酒店管理有限公司,物业管理
研发工程师厦门市人才服务中心,IT硬件
汽车和工程行业招聘广州鑫宇国际人力资源管理服务有限公司,汽车
JAVA开发专员（北京）卓望信息技术(北京)有限公司,IT软件
高中教师岗-全科目可投递上海学而思教育培训有限公司,教育培训
资产管理部-投资经理助理岗太来洋证券股有限公司,金融投资
试验检测岗中铁七局集团西安铁路工程有限公司,物流运输
艺术类多益网络有限公司,媒体
直播助理中国汽车技术研究中心有限公司,媒体
业务助理江西省兆驰光电有限公司,电子技术
深度学习算法工程师杭州华为企业通信技术有限公司,IT软件
电商内容运营实习生特斯拉汽车（北京）有限公司,电商
办公室文员、市场推广助理温州海螺集团有限公司,生活服务
阿拉伯语实习生阿维塔科技（重庆）有限公司,语言服务
研发/工艺/品质工程师山东国瓷功能材料股份有限公司,加工制造
奇瑞股份-大客户营销中心-计划运营部-销售助理奇瑞汽车股份有限公司,汽车
招聘实习生北京达佳互联信息技术有限公司,人力资源管理
高中教师赣州荣江教育咨询有限公司,教育培训
运营助理/专员镇江领杞信息科技有限公司,媒体
技术储备干部浙江飞剑工贸有限公司,加工制造
产品工程师上海普达特半导体设备有限公司,IT硬件
化验员扬州朵爱酒店用品有限公司,餐饮娱乐
电气工程师华恒半导体设备（苏州）有限公司,电子技术
包装美工深圳市悦尔实业有限公司,加工制造
产品实习生上海万向区块链股份公司,IT软件
财务运营实习生安永商务咨询（大连）有限公司,金融投资
音乐教师南宁市兴宁区兴宁中学,教育培训
演艺数字人及机器人_产品运营实习生J70515百度在线网络技术（北京）有限公司,媒体
平台经理实习生北京网聘信息技术有限公司,互联网
3D角色模型（24届完美实习生）完美世界（北京）软件科技发展有限公司,媒体
人力资源实习生-招聘方向北京三快在线科技有限公司,人力资源管理
桥梁设计师中路建（北京）交通规划设计院有限公司,建筑设计
见习生（活动策划方向)上海奈尔宝企业管理有限公司,咨询服务
急招人事招聘专员，时间自由河南速飞快送生活服务有限公司,人力资源管理
化工工艺工程师浙江本源醇氢科技集团有限公司,化工
传播设计实习生上海蔚来汽车有限公司,媒体
产品/项目管理实习生同方威视技术股份有限公司,IT软件
机械研发工程师奥力通起重机（江苏）有限公司,机械重工
厦门理工学院招聘高层次人才启事北京心力志成科技有限公司,教育培训
客户经理（校招）南京圣和药业股份有限公司,医药
研发助理深圳市研兴科技有限公司,IT硬件
人事岗位实习生浙江安地建筑规划设计有限公司,人力资源管理
HR实习生-国际电商业务北京抖音信息服务有限公司,人力资源管理
研发工程师/技术员江苏康进医疗器材有限公司,医疗设备
酒店前台铂豪商业管理（宁波）有限公司,酒店
管培生东阳市吴宁新东方美美容店,生活服务
产品营销实习生杭州白贝壳实业股份有限公司,电商
Android开发工程师易视腾科技股份有限公司,IT软件
鸿蒙开发工程师（校招）宝宝巴士股份有限公司,IT软件
自动化电气工程师（南京）新新人力,电子技术
初级客服广东惠曼科技有限公司,服务
测试实习生(J10208)南京卡佩希网络科技有限公司,IT软件
电商商品运营管培生杭州昂普信息技术有限公司,电商
华为体验店储备店长济宁亿华通讯设备有限公司,电子技术
销售管培生（应届生优先）北京天时佳阁房地产投资顾问有限公司,房地产
生物工程师南京科思化学股份有限公司,化工
基础设施类中建一局华江建设有限公司,建筑设计
书法教师乌鲁木齐睿仕达星艺术培训有限公司,教育培训
电子储干江苏冠佳技术有限公司,电子技术
深海环境与腐蚀研究员（武汉）中船七一0,石油化工
招生代理华电培训中心（天津）有限公司,教育培训
债券承做助理兴业证券股份有限公司,金融投资
初高中语文老师苏州腾大教育咨询有限公司,教育培训
短视频文案编辑（4K+不加班）四川盛世天英文化传媒有限责任公司,媒体
研发工程师（政道）江苏集萃智能液晶科技有限公司,IT硬件
安全监督岗-连云港上海寰宇物流装备有限公司,物流运输
【链家总部直聘】底薪本科5500/销售管培生/房产经纪人/储备店经理成都链家房地产经纪有限公司,房地产
综电系统工程师北京润科通用技术有限公司,电子技术
行政前台实习生四川联拓食品集团有限公司,教育培训
三维游戏美术审核实习生维塔士电脑软件(西安)有限公司,媒体
前厅服务员赛轮（沈阳）轮胎有限公司,快消
水处理操作工（实习）重庆卡贝斯环保技术有限公司,环保
质量工程师江苏果下科技有限公司,加工制造
言语治疗师上海音挚健康管理有限公司,医疗保健
薪酬福利实习生北京魔门塔科技有限公司,IT软件
财务会计岗深圳市城市交通规划设计研究中心股份有限公司,咨询服务
炼铁技术员衢州元立金属制品有限公司,采掘冶炼
机械工程及其自动化济钢集团有限公司,机械重工
服装设计助理河北灵湾文化传播有限公司,服装
内分泌科医生泰康仙林鼓楼医院有限公司,医疗保健
客服专员比亚迪股份有限公司,快消
客户经理北京爱科赛尔认证中心有限公司,认证检验
法务专员江苏绿和环境科技有限公司,环保
微生物检测实习生杭州鸿博辐照科技有限公司,环保
技术研发河南省健琪医疗器械有限公司,医疗设备
养殖生产储备干部牧原食品股份有限公司,农业
技术支持（实习）逸东信息科技（上海）有限公司,IT软件
实习生常州乐迷服饰有限公司,服装
石英材料合成科学研究岗甬江实验室,新能源
前端实习生北京风平智能科技有限公司,IT软件
产业分析师杭州技术转移转化中心有限公司,咨询服务
高中化学教学南宁市天泽高级中学有限公司,教育培训
无试用期/无责底薪/包住南昌晨沛霈科技有限公司,新能源
调色师绍兴七个葫芦信息科技有限公司,媒体
实习律师/律师助理湖北灏霖法律咨询有限公司,法律
酸奶广东工厂人事行政部行政专员内蒙古伊利实业集团股份有限公司,快消
游学运营欣欣相融教育科技（北京）有限公司,教育培训
数据专员/助理北京博师京誉教育咨询有限公司,教育培训
行政文员北京浩云泛安全技术有限公司,物业管理
质量检验员上海神农节能环保科技股份有限公司,环保
电子技术员江苏邦能振键机械有限公司,电子技术
电气工程师苏州万君筑天科技有限公司,电子技术
实习生北京德恒（重庆）律师事务所,法律
工业机器人上海宝信软件股份有限公司,机械重工
平台活动运营实习生深圳市迅雷网络技术有限公司,互联网
行政职能管培生-2024届金宇生物技术股份有限公司,教育培训
it工程师山东英科环保再生资源股份有限公司,IT硬件
电气工程师无锡承亿智能科技有限公司,电子技术
营销岗（地点可选）建华建材（中国）有限公司,营销
营销管培生盈峰环境科技股份有限公司,营销
2024届-私教运营杭州乐刻网络技术有限公司,健身
文旅管家济南新东方培训学校有限公司,旅游
运营实习生北京新氧万维科技咨询有限公司,互联网
投资拓展经理（BD）上海中宏翊琛网络科技有限公司,金融投资
初级测试工程师（接受实习生）中通供应链管理有限公司,物流运输
电源硬件工程师深圳先阳新能源技术有限公司,新能源
人力资源专员苏州安洁科技,人力资源
评估助理重庆海渝资产评估房地产土地估价有限公司,房地产
先进结构陶瓷研究中心科研岗位甬江实验室,新能源
给排水工程师上海电子工程设计研究院有限公司深圳分公司,环保
物理设计与版图工程师北京算能科技有限公司,IT硬件
售后技术员广西金邦泰科技有限公司,机械重工
现场技术上海共联达建筑工程有限公司,建筑
客服（接受新人小白，无经验，待遇4k加）河南笃行商贸有限公司,客服
国际注册岗天津医药校园,医疗保健
过年放假-可接受24年实习生-提供实习证明众源仁和（北京）企业管理咨询有限公司,咨询服务
汽车电子质量工程师（郑州）新新人力,汽车
软件测试实习生博彦科技股份有限公司,IT软件
市场实习生（产品策划方向）汤臣倍健药业有限公司,快消
招聘电商运营助理客服主管网店店长台州市喜常在服饰有限公司,营销
养殖生产管理储备干部牧原食品股份有限公司,农业
质量工程师海信容声（扬州）冰箱有限公司,加工制造
报关员大连华恩有限公司,物流运输
机电类储备干部江苏希西维轴承有限公司,机械重工
财务实习生北京石头世纪科技股份有限公司,会计审计
工艺管理员南京盛鑫半导体材料有限公司,加工制造
ISP算法工程师-2024校招晶晨半导体科技（北京）有限公司,IT硬件
视觉设计、插画、视频微信（春节前实习）福建省牛创文旅产业发展有限公司,媒体
应用工程师苏州绿控传动科技股份有限公司,电子技术
2024校招-嵌入式开发工程师石家庄科林电气股份有限公司,IT硬件
理财顾问（期货电销）重庆中旗晟鸿网络科技有限公司,金融投资
机械研发工程师（2024届）丰尚农牧装备有限公司,机械重工
质量管理宁通电气科技有限公司,加工制造
人力资源岗中国安能集团第一工程局有限公司,人力资源
软件开发工程师华为技术有限公司,IT软件
民办幼儿园教师深圳市星秀教育集团有限公司,教育培训
餐饮服务员广州融通东山宾馆有限责任公司长城宾馆分公司,餐饮娱乐
数据开发工程师（低代码）上海蔚来汽车有限公司,汽车
深圳广播电影电视集团2024年校园招聘深圳广播电影电视集团,媒体
内容传播实习生南京指南者信息咨询有限公司,媒体
机械工程师助理江苏爱帮智能装备有限公司,机械重工
活动运营实习生富途网络科技（深圳）有限公司,互联网
销售代表（衡阳衡阳县）湖南一丰粮油有限公司,批发零售
有机合成研究员宁波卢米蓝新材料有限公司,化工
电商运营（美妆个护）上海行蕴信息科技有限公司,互联网
财务实习生山西隆景体育有限公司,会计审计
数据分析实习生（法语）游仁信息科技（上海）有限公司,IT软件
网站编辑实习生新东方教育科技集团有限公司,教育培训
通信网络工程师北京电信规划设计院有限公司,电信运营
兽医师牧原食品股份有限公司,医疗保健
Web前端研发工程师百度在线网络技术(北京)有限公司,IT软件
项目管理（合肥）中冶华天南京工程技术有限公司,咨询服务
人工智能训练师重庆闪亮科技有限公司,IT软件
主播莆田市华腾新天地贸易有限公司,娱乐
数智运营助理江苏智恒达机械科技有限公司,互联网
银行实习生/可长期泰盈科技集团股份有限公司,金融投资
设计师嘉兴恒誉金属制品有限公司,设计
董事会办公室实习生迪哲(江苏)医药股份有限公司,医药
网络技术研究工程师(24届)上海翰格企业管理咨询有限公司,IT软件
海外客户服务支持实习生卓越际联科技有限公司,互联网
医师（口腔科）宁国市中医院,医疗保健
助理工程师（上海）顺芯半导体2024,IT硬件
工艺工程师南京龙鑫电子科技有限公司,加工制造
高中文综老师上饶市信州区学问通培训中心有限责任公司,教育培训
英文助教上海唯顶教育科技有限公司,教育培训
销售工作师浙江大华技术股份有限公司,批发零售
24届实习+专人带+不限专业泰康人寿保险有限责任公司河北分公司,保险
单片机嵌入式驱动开发工程师格见构知（上海）半导体有限公司,IT硬件
产品运营（实习生）南京快石网络科技有限公司,互联网
人事行政实习生珠海艾特营销策划有限公司,人力资源
软件工程师深圳吉阳智能科技有限公司,IT软件
景观设计师绍兴上虞大康体育健身设施制造有限公司,设计
模具设计工程师（工作地：常州）（大连）星宇2024校招,加工制造
AIDD实习生（硕士、博士在校生，非校招岗）深圳晶泰科技有限公司,IT硬件
大模型G-产品实习生北京智谱华章科技有限公司,IT软件
法务专员淮安捷泰新能源科技有限公司,环保
算法工程实习生（上海）北京数据项素智能科技有限公司,IT软件
软件工程师（24届校招）多益网络有限公司,IT软件
QC助理工程师杭州澳赛诺生物科技有限公司,医疗设备
环保工程师珠海华润化学材料科技有限公司,环保
游戏编辑器产品经理实习生北京展心展力信息科技有限公司,网络游戏
纯文职~标注（审核岗）~提供实习证明博彦科技股份有限公司,IT软件
生产管理工程师欣旺达动力科技股份有限公司,电力水利
运营助理武汉青弛科技有限公司,互联网
运营实习生上海联蔚数字科技集团股份有限公司,互联网
电仪工程师五洲特种纸业集团股份有限公司,电子技术
业务经理莆田市华腾新天地贸易有限公司,批发零售
合同管理实习生（2024届-可转正）杭州天猫校园技术服务有限公司,互联网
新媒体客服实习生同程网络科技股份有限公司,媒体
管培生（项目）太阳雨集团有限公司,管理咨询
助理江西咪噢酒业有限公司,餐饮娱乐
java开发工程师阿里云计算有限公司,IT软件
招聘实习生杭州灵伴科技有限公司,人力资源
店铺管理实习生-商丘郑州屈臣氏个人用品商店有限公司,批发零售
工业机器人控制系统研发工程师山东中科先进技术有限公司,机械重工
管培生-入职缴纳五险一金-双休华图教育科技有限公司,教育培训
人力资源部实习生陕西东岭房地产开发有限公司皇冠假日酒店,房地产
M1逾期提醒客服四川齐博法律咨询服务有限公司,中介服务
结构工程师维仕科技有限公司,建筑装潢
解决方案经理-奉化中国联合网络通信有限公司浙江省分公司,电信设备
镗铣副操江苏吉鑫风能科技股份有限公司,机械重工
系统研发实习生北京魔门塔科技有限公司,IT软件
生物项目助理卡梅德生物科技（天津）有限公司,医药
软件设计师中国科学院上海光学精密机械研究所,IT软件
地质勘探工程师志存锂业集团有限公司,采掘冶炼
招聘市场推广专员重庆施黛生物科技有限公司,医疗保健
日薪160-480审核春节实习生濮阳小咖智数科技有限公司,IT软件
AI训练师（实习生）成都知道创宇信息技术有限公司,IT软件
Android研发实习生成都纵横通达信息工程有限公司,IT软件
采购助理/商务助理衢州思汉医疗设备有限公司,医疗设备
2024届系统巡检专员国泰新点软件股份有限公司,IT软件
工业设计助理设计师深圳市你我网络科技有限公司,IT硬件
平面设计兼拍摄剪辑实习生贝野（海南经济特区）教育投资有限责任公司,媒体
人力资源管理岗（外派）振石控股集团有限公司,人力资源
万达商管集团青岛城市公司2024届万新生招聘-营运助理青岛万达广场商业管理有限公司李沧分公司,物业管理
综合管理岗中交三航第一工程（上海）有限公司,工程建设
人事招聘助理深圳市华翰鸿运国际物流技术有限公司,物流运输
银行信用卡/互联网金融客服/保底工资3500/过节红包600联信集团德州分公司,金融投资
基础功能组实习安永商务咨询（大连）有限公司,咨询服务
健康管理师南京康兮运动健康科技研究院有限公司,医疗保健
视觉设计实习生广州久邦世纪科技有限公司,媒体
物理科学与技术学院教师北京心力志成科技有限公司,教育培训
施工员（土建、安装、装饰）上海熙茂建筑安装有限公司,建筑装潢
工程师-整车认证杭州汉德质量认证服务有限公司,认证检验
算法实习生广东美的制冷设备有限公司,IT软件
统筹（traffic）实习生上海蓝色光标品牌顾问有限公司,广告
采购实习生汇选科技（大连）有限公司,批发零售
人力资源部助理宁波极富房地产开发有限公司滨湖半岛酒店分公司,人力资源
设备管理员（苏州）南通人社局,物业管理
养老护理研修生中国中轻国际控股有限公司,社会服务
产品助理（校招）(A177793)深圳进门财经科技股份有限公司,咨询服务
财务内控实习生良品铺子股份有限公司,会计审计
小学语文托管成都市郫都区远鸿屹东教育培训学校有限公司,教育培训
2024届实习生——泰康人寿青岛分公司2023年校招泰康人寿保险有限责任公司青岛分公司,保险
生产制造类天津市医药集团有限公司,医药
跨境电商财务凤岗天安,物流运输
人事运营宜宾优联文化传媒有限公司,人力资源
零售管培生（门店运营管理）柒牌有限公司江苏分公司,批发零售
市场助理中冶赛迪重庆信息技术有限公司,IT硬件
实习律师重庆轩正律师事务所,法律服务
电池热管理工程师（马鞍山）新新人力,新能源
矿山安全员（子公司：乐安县共生新材料有限公司）抚州市城市建设集团有限公司,采掘冶炼
法学法务编辑河北吉宣文化传播有限公司,法律服务
算力网络产品架构师江苏移动,电信运营
人力资源实习生远洋控股集团(中国)有限公司,人力资源
嵌入式软件开发工程师华昇时代（宁波）自动化技术有限公司,IT软件
设备工程师助理衢州纤纳新能源科技有限公司,新能源
广告投放专员北京律华轨道交通技术研究院,广告
美工文案苏州市国际会议酒店有限公司,媒体
外贸销售经理（山东）博汇机械,贸易
涉外机械专利代理师助理北京集佳知识产权代理有限公司西安分公司,认证检验
实习生招聘-东风人事共享东风汽车集团有限公司,汽车
临床医师（博士）滨州医学院附属医院,医疗保健
录音技术与艺术专业教师浙江横店影视职业学院,教育培训
电商推广培训生2022广州海珠区“才汇琶洲、共赢未来”线上名企高校行,咨询服务
结算实习生北京蓝色光标数字传媒科技有限公司,金融投资
麻醉科医师复旦大学附属中山医院青浦分院,医疗保健
仪器售后服务工程师南京罗德瓦尔科学仪器有限公司,医疗设备
财务管理岗中国葛洲坝集团三峡建设工程有限公司,工程建设
知识产权项目申报专员天能电池集团股份有限公司,新能源
销售经理/主管东阿阿胶股份有限公司,批发零售
酒店寒假工/实习北京通盈房地产开发有限公司酒店分公司,休闲度假
采购经理江苏煜道健康管理有限公司,医疗保健
广告运营（2024春招）杭州哆啦咔科技有限公司,广告
软件开发工程师-应用软件方向中电科网络安全科技股份有限公司,IT软件
财务信息化实习生远光软件股份有限公司,会计审计
助理产品经理（实习生）深圳市晨北科技有限公司,IT软件
淘宝运营助理北京阿里信用管理有限公司,互联网
工装工程师杰锋汽车动力系统股份有限公司,汽车
测试工程师-灯具德凯达（上海）投资有限公司,医疗设备
电力楚雄赛肯科技有限公司,电力水利
图形开发实习生玩出梦想（上海）科技有限公司,IT软件
电气工程师四川众合智控科技有限公司,电子技术
策略运营岗(A23591)北京罗克维尔斯科技有限公司,咨询服务
雇主品牌设计实习生北京高德云图科技有限公司,媒体
财务部部员浙江华统肉制品股份有限公司,快消
俄语实习生（双休上市公司）上海卡斯托科技有限公司,互联网
悬架转向工程师（佛山）新新人力,汽车
英语翻译浙江龙源四方机械设备制造有限公司,物流运输
管培生（安全生产管理）浙江沪杭甬高速公路股份有限公司,物流运输
专业维护岗（水调）浙江浙能华光潭水力发电有限公司,电力水利
设备工程师江苏和熠光显科技有限公司,电子技术
HR招聘实习生（有留用机会）上海寻梦信息技术有限公司,人力资源
电商运营实习生北京启云数联科技有限公司,互联网
大宗商品业务员（国际业务）物产中大国际贸易集团有限公司,贸易
电控工程师宏源地能热泵科技（中山）有限公司,电子技术
版图工程师南京芯视界微电子科技有限公司,IT硬件
素养老师（科学思维-数理方向）北京学而思教育科技有限公司,教育培训
自动化工程师仪征亚新科双环活塞环有限公司,自动化
水文规划设计浙江惠川水利工程技术有限公司,电力水利
嵌入式软件测试工程师北京轩宇信息技术有限公司,IT软件
运营实习生广州凡岛网络科技有限公司,互联网
工程管理岗中铁置业集团华南有限公司,房地产
项目经理（前、中期）上海舜薪生物科技有限公司,医疗保健
外科医生香河县中医医院,医疗保健
质量管理宁波市镇海阳光交通器材有限公司,批发零售
日语翻译纳思达科技（大连）有限公司,医药
安全技术部内勤人员吉林省瑞成安全技术有限责任公司,保险
客户服务实习生上海泓明供应链有限公司,物流运输
设备工艺工程师仁烁光能（苏州）有限公司,加工制造
实习量化研究员珠海纽达投资管理有限公司,金融投资
ERP（SAP）咨询顾问(英语或日语）海通安恒科技股份有限公司,IT软件
电机工艺工程师贵州航天林泉电机有限公司苏州分公司,电子技术
临床药理/PKPD研究员（非实验岗）上海谋思医药科技有限公司,医疗保健
广告（文案设计方向）实习生上海服装（集团）有限公司,广告
内容产品测试实习生久远谦长（上海）企业管理咨询有限公司,咨询服务
平面设计师江苏家畔智慧医养科技有限公司,设计
BEAUTYPRINTERN镤智市场营销策划服务(天津)有限公司上海分公司,广告
审计实习生栢特薇（深圳）化妆品有限公司,会计审计
认证测试工程师杭州桢正玮顿运动控制技术有限公司,认证检验
设备工程师铜陵化学工业集团有限公司,化工
采购文员深圳市锴诚精密模具有限公司,采掘冶炼
日语实习生上海海之信厚德会计师事务所有限公司,会计审计
证券研究助理国信证券股份有限公司深圳分公司,金融投资
企划人员海南新珠江人力资源开发管理有限公司,人力资源
直播运营实习生欣欣相融教育科技（北京）有限公司,媒体
小红书运营上海卡斯托科技有限公司,互联网
游戏运营助理青岛蓝飞互娱科技股份有限公司,互联网
