id,专业名,人数,需求人数,薪资水平,行业情况,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,斯瓦希里语,50,50,137542.3883,教育培训:48.14000129699707,房地产:4.78999987244606,媒体:5.669999867677689,快消:0.3994447644799948,咨询服务:0.21692628506571054,物流运输:0.21176801528781652,互联网:0.33229899127036333,石油化工:0.34913711715489626,金融投资:0.33420834224671125,医疗保健:0.3982232417911291,医药:0.5387912038713694,医疗设备:0.15720512019470334,批发零售:0.16437582671642303,服装:0.20935800857841969,农业:0.2942330902442336,物业管理:0.05183277535252273,汽车:4.820000007748604,采掘冶炼:5.389999970793724,保险:0.09627511026337743,认证检验:0.04205460718367249,机械重工:5.620000138878822,IT软件:4.149999842047691,贸易:0.7499999832361937,餐饮娱乐:0.1416033017449081,加工制造:0.2589446259662509,电子技术:0.3375659929588437,电信运营:4.390000179409981,娱乐:0.05240124883130193,广告:0.08650296367704868,休闲度假:10.769999772310257,会计审计:0.023509672610089183,系统集成:0.09208251140080392,电信设备:0.1297492068260908,IT硬件:0.04286615294404328,自动化:0.08054347708821297,家具家电:0.014875402848701924,室内装潢:0.02365895052207634,环保:0.09240576764568686,电力水利:0.11548171751201153,印刷造纸:0.04533794417511672,中介服务:0.0205019285203889,网络游戏:0.012796232476830482,航天航空:0.11886736610904336,办公用品:0.001543716643936932,礼品:0.01542634709039703,生活服务:0.001931105725816451,新能源:0.005272818452795036
160,新能源科学与工程,6500,6500,140142.8336,教育培训:5.700000002980232,房地产:4.393920302391052,媒体:1.2325388379395008,快消:1.9122185185551643,咨询服务:5.649999901652336,物流运输:1.0138025507330894,互联网:3.530000150203705,石油化工:1.6714386641979218,金融投资:1.5998585149645805,医疗保健:1.9063187763094902,医药:2.5792300701141357,医疗设备:0.7525620982050896,批发零售:0.7868880406022072,服装:1.0022630915045738,农业:1.4085207134485245,物业管理:0.24812943302094936,汽车:1.2149102985858917,采掘冶炼:12.89999932050705,保险:5.209999904036522,认证检验:0.20132276695221663,机械重工:12.790000438690186,IT软件:1.1570950038731098,贸易:1.3043333776295185,餐饮娱乐:0.6778798531740904,加工制造:1.239571999758482,电子技术:1.0900000110268593,电信运营:0.5025892984122038,娱乐:0.2508416073396802,广告:0.4140961915254593,休闲度假:0.29159444384276867,会计审计:0.11253735283389688,系统集成:0.44081774540245533,电信设备:0.6211241241544485,IT硬件:0.20520498510450125,自动化:0.3855709685012698,家具家电:0.07120980881154537,室内装潢:0.11325872037559748,环保:0.4423698876053095,电力水利:14.339999854564667,印刷造纸:0.2170430961996317,中介服务:0.09814325021579862,网络游戏:0.06125831860117614,航天航空:0.5690336227416992,办公用品:0.007390075916191563,礼品:0.07384916534647346,生活服务:0.009244455577572808,新能源:7.599999755620956
161,新闻学,23000,23000,144101.7606,教育培训:4.149999842047691,房地产:8.43999981880188,媒体:28.709998726844788,快消:4.089999943971634,咨询服务:1.2172527611255646,物流运输:1.188386045396328,互联网:10.819999873638153,石油化工:1.9592780619859695,金融投资:1.5399999916553497,医疗保健:2.234460599720478,医药:3.023207373917103,医疗设备:0.8821184746921062,批发零售:0.32999999821186066,服装:2.1299999207258224,农业:1.6509868204593658,物业管理:0.29084456618875265,汽车:1.4240594580769539,采掘冶炼:1.524479128420353,保险:0.540232053026557,认证检验:0.2359835198149085,机械重工:2.1307384595274925,IT软件:1.356289815157652,贸易:1.529092714190483,餐饮娱乐:0.7945871911942959,加工制造:1.4529288746416569,电子技术:1.8941780552268028,电信运营:0.5891264881938696,娱乐:0.29401169158518314,广告:8.540000021457672,休闲度假:0.34183196257799864,会计审计:0.13190245954319835,系统集成:0.516714621335268,电信设备:0.7280495017766953,IT硬件:0.2405304927378893,自动化:0.45194653794169426,家具家电:0.08346789400093257,室内装潢:0.13275687815621495,环保:0.5185401067137718,电力水利:0.6480793002992868,印刷造纸:0.25441350881010294,中介服务:0.11503610294312239,网络游戏:0.07180554093793035,航天航空:0.6669943686574697,办公用品:0.008662436448503286,礼品:0.08656410500407219,生活服务:0.010835914144990966,新能源:0.029625464230775833
162,旅游管理,47000,47000,127066.6802,教育培训:1.3500000350177288,房地产:7.000000029802322,媒体:1.6778111457824707,快消:5.2799999713897705,咨询服务:1.413462869822979,物流运输:1.3800466433167458,互联网:3.750000149011612,石油化工:2.275276742875576,金融投资:5.189999938011169,医疗保健:2.5946203619241714,医药:3.5105079412460327,医疗设备:1.0243249125778675,批发零售:1.8600000068545341,服装:3.400000184774399,农业:1.9171178340911865,物业管理:0.3377297427505255,汽车:1.6536286100745201,采掘冶炼:1.770351454615593,保险:0.6272878963500261,认证检验:0.2740299329161644,机械重工:2.474166452884674,IT软件:1.574932038784027,贸易:1.7759202048182487,餐饮娱乐:15.950000286102295,加工制造:1.6870947554707527,电子技术:2.1995173767209053,电信运营:0.684121623635292,娱乐:0.3413894446566701,广告:0.5636670161038637,休闲度假:19.009999930858612,会计审计:0.15315341297537088,系统集成:0.6000269670039415,电信设备:0.8454130031168461,IT硬件:0.27930436190217733,自动化:0.5248020403087139,家具家电:0.09692230960354209,室内装潢:0.15415900852531195,环保:0.6021560169756413,电力水利:0.752563402056694,印刷造纸:0.2954360796138644,中介服务:0.13357673306018114,网络游戏:0.08338338229805231,航天航空:0.7745197974145412,办公用品:0.01005910598905757,礼品:0.10052144061774015,生活服务:0.012582757335621864,新能源:0.03440181608311832
163,旅游管理与服务教育,1750,1750,136882.4189,教育培训:11.20000034570694,房地产:6.190000101923943,媒体:1.513983216136694,快消:4.9400001764297485,咨询服务:1.2753978371620178,物流运输:1.24534098431468,互联网:3.7399999797344208,石油化工:2.0531976595520973,金融投资:6.080000102519989,医疗保健:2.341168001294136,医药:3.1675953418016434,医疗设备:0.9242859669029713,批发零售:1.7999999225139618,服装:1.2310744263231754,农业:1.7298633232712746,物业管理:0.3047442063689232,汽车:1.4921263791620731,采掘冶炼:1.5975549817085266,保险:0.5659926682710648,认证检验:0.2472704742103815,机械重工:2.2324685007333755,IT软件:1.4211139641702175,贸易:1.6027741134166718,餐饮娱乐:14.76999968290329,加工制造:1.5222715213894844,电子技术:1.9846856594085693,电信运营:5.51999993622303,娱乐:0.3080300986766815,广告:0.5086083896458149,休闲度假:11.569999903440475,会计审计:0.13818396255373955,系统集成:0.5414380226284266,电信设备:0.7628421764820814,IT硬件:0.2520246896892786,自动化:0.47354549169540405,家具家电:0.08745522354729474,室内装潢:0.13910369016230106,环保:0.5433678161352873,电力水利:0.6790721789002419,印刷造纸:0.2665906213223934,中介服务:0.12052719248458743,网络游戏:0.07524178945459425,航天航空:0.6988768465816975,办公用品:0.00907688372535631,礼品:0.09070633095689118,生活服务:0.011353868467267603,新能源:0.031042416230775416
164,无机非金属材料工程,6500,6500,127535.2078,教育培训:3.4600000828504562,房地产:27.700001001358032,媒体:1.4038310386240482,快消:2.177783101797104,咨询服务:1.182566024363041,物流运输:1.1547711677849293,互联网:1.8117427825927734,石油化工:5.490000173449516,金融投资:1.8219687044620514,医疗保健:2.170751988887787,医药:2.9370278120040894,医疗设备:0.8570225909352303,批发零售:0.8961452171206474,服装:1.1415393091738224,农业:1.603958010673523,物业管理:0.2825655974447727,汽车:3.40999998152256,采掘冶炼:3.4200001507997513,保险:0.5247785709798336,认证检验:0.22927827667444944,机械重工:3.150000050663948,IT软件:1.3176909647881985,贸易:3.109999932348728,餐饮娱乐:0.7721976842731237,加工制造:14.12000060081482,电子技术:7.63000026345253,电信运营:0.5724409595131874,娱乐:0.28559977654367685,广告:0.47158817760646343,休闲度假:0.33235063310712576,会计审计:0.1281185308471322,系统集成:0.5020448472350836,电信设备:0.7073237560689449,IT硬件:0.2336825244128704,自动化:0.43908199295401573,家具家电:0.08108977344818413,室内装潢:0.12898093555122614,环保:0.5038408096879721,电力水利:0.6296589970588684,印刷造纸:0.247196014970541,中介服务:0.11175292311236262,网络游戏:0.06976766744628549,航天航空:0.648016668856144,办公用品:0.008416473428951576,礼品:0.08410700247623026,生活服务:0.010527597623877227,新能源:0.028783662128262222
165,日语,25000,25000,145364.0842,教育培训:8.60999971628189,房地产:7.208485156297684,媒体:2.0221542567014694,快消:3.136976435780525,咨询服务:1.703319326043129,物流运输:1.663503423333168,互联网:2.9100000858306885,石油化工:2.74251252412796,金融投资:2.624194882810116,医疗保健:3.126630559563637,医药:4.230346903204918,医疗设备:1.2344558723270893,批发零售:1.2908040545880795,服装:1.6444342210888863,农业:2.3102911189198494,物业管理:0.40700389072299004,汽车:7.599999755620956,采掘冶炼:2.1338969469070435,保险:0.7558175828307867,认证检验:0.3302599536255002,机械重工:5.040000006556511,IT软件:5.35999983549118,贸易:8.449999988079071,餐饮娱乐:1.11229894682765,加工制造:2.6900000870227814,电子技术:6.610000133514404,电信运营:0.8245905861258507,娱乐:0.41133747436106205,广告:0.6792556494474411,休闲度假:0.47884024679660797,会计审计:0.18451458308845758,系统集成:4.809999838471413,电信设备:1.0188180953264236,IT硬件:0.3365920390933752,自动化:0.6324478890746832,家具家电:0.1167986891232431,室内装潢:0.1857851748354733,环保:0.7257792167365551,电力水利:0.9069766849279404,印刷造纸:0.35607924219220877,中介服务:0.16095989849418402,网络游戏:0.10049776174128056,航天航空:0.9334017522633076,办公用品:0.012123527267249301,礼品:0.12115275021642447,生活服务:0.015163920761551708,新能源:0.04146088904235512
166,智能科学与技术,3750,3750,201102.8423,教育培训:2.9186109080910683,房地产:3.4699998795986176,媒体:0.9614257141947746,快消:1.4914610423147678,咨询服务:0.8098214864730835,物流运输:0.7909215055406094,互联网:10.369999706745148,石油化工:1.3039445504546165,金融投资:1.2476271949708462,医疗保健:1.4865126460790634,医药:2.011261135339737,医疗设备:0.5869111977517605,批发零售:0.6137009244412184,服装:0.7818538695573807,农业:1.0984009131789207,物业管理:0.1935059204697609,汽车:0.947516318410635,采掘冶炼:1.0145744308829308,保险:0.3593367990106344,认证检验:0.15702019445598125,机械重工:1.417616382241249,IT软件:20.149999856948853,贸易:1.0178719647228718,餐饮娱乐:0.5288362968713045,加工制造:0.9666386991739273,电子技术:8.340000361204147,电信运营:5.490000173449516,娱乐:0.19556130282580853,广告:0.3229434136301279,休闲度假:0.22767705377191305,会计审计:0.08772211149334908,系统集成:7.2200000286102295,电信设备:9.57999974489212,IT硬件:5.050000175833702,自动化:0.30069102067500353,家具家电:0.05553049850277603,室内装潢:0.08833006722852588,环保:0.3450717544183135,电力水利:0.4312162287533283,印刷造纸:0.16929720295593143,中介服务:0.07652572239749134,网络游戏:4.78999987244606,航天航空:0.4437774885445833,办公用品:0.005764083834947087,礼品:0.057601690059527755,生活服务:0.007209548493847251,新能源:0.019712340144906193
167,服装设计与工程,4750,4750,120400.192,教育培训:3.5100001841783524,房地产:3.8899999111890793,媒体:0.2400000113993883,快消:1.4000000432133675,咨询服务:0.5893594119697809,物流运输:0.5756201222538948,互联网:3.200000151991844,石油化工:0.9489916265010834,金融投资:0.9079722687602043,医疗保健:1.0818290524184704,医药:1.4637227170169353,医疗设备:0.42713568545877934,批发零售:2.199999988079071,服装:60.509997606277466,农业:0.7993783801794052,物业管理:0.1408273121342063,汽车:0.6895723752677441,采掘冶炼:0.7383921649307013,保险:0.2615089528262615,认证检验:0.11427494464442134,机械重工:1.0316871106624603,IT软件:0.6568079814314842,贸易:6.909999996423721,餐饮娱乐:0.3848724067211151,加工制造:0.7034806534647942,电子技术:0.9172295220196247,电信运营:0.2853376092389226,娱乐:0.14232060639187694,广告:2.84000001847744,休闲度假:0.1657049055211246,会计审计:0.06383949075825512,系统集成:0.2502492628991604,电信设备:0.35254962276667356,IT硬件:0.11647841893136501,自动化:0.21883314475417137,家具家电:0.0404131569666788,室内装潢:0.064283941173926,环保:0.2511357655748725,电力水利:0.3138268832117319,印刷造纸:0.12321050744503736,中介服务:0.055692403111606836,网络游戏:0.03478637954685837,航天航空:0.3229673719033599,办公用品:0.004194951907265931,礼品:0.04192107589915395,生活服务:0.005246882574283518,新能源:0.014346091484185308
168,服装设计与工艺教育,75,75,125454.7773,教育培训:13.79999965429306,房地产:0.31999999191612005,媒体:0.7512185256928205,快消:3.400000184774399,咨询服务:0.6327482406049967,物流运输:0.6180154625326395,互联网:3.9799999445676804,石油化工:1.0188880376517773,金融投资:1.9500000402331352,医疗保健:1.161471102386713,医药:1.5714801847934723,医疗设备:0.4585845395922661,批发零售:0.47951648011803627,服装:54.329997301101685,农业:0.8582303300499916,物业管理:0.15119574964046478,汽车:0.019999999494757503,采掘冶炼:0.7927771657705307,保险:2.1400000900030136,认证检验:0.12268932769075036,机械重工:1.107635721564293,IT软件:0.7051661144942045,贸易:0.7953726686537266,餐饮娱乐:0.4132115747779608,加工制造:0.7552655413746834,电子技术:0.9847589768469334,电信运营:0.3063500393182039,娱乐:0.1527959480881691,广告:0.2523311413824558,休闲度假:0.17791534774005413,会计审计:0.06853755912743509,系统集成:0.26867666747421026,电信设备:0.37850597873330116,IT硬件:0.12505404883995652,自动化:0.23494474589824677,家具家电:0.04338841245044023,室内装潢:3.4200001507997513,环保:0.2696300623938441,电力水利:0.33693439327180386,印刷造纸:0.1322836265899241,中介服务:0.059792143292725086,网络游戏:0.037347967736423016,航天航空:0.3467464121058583,办公用品:0.004503851232584566,礼品:0.04500801733229309,生活服务:0.005633192631648853,新能源:0.015402428107336164
169,朝鲜语,4250,4250,141061.3211,教育培训:15.029999613761902,房地产:2.6399999856948853,媒体:2.222445048391819,快消:3.4476522356271744,咨询服务:1.871822029352188,物流运输:1.8284991383552551,互联网:2.879999950528145,石油化工:3.0145684257149696,金融投资:3.7399999797344208,医疗保健:3.4358765929937363,医药:4.648787155747414,医疗设备:1.3566466979682446,批发零售:1.418566145002842,服装:1.8075693398714066,农业:2.538873627781868,物业管理:0.44728340581059456,汽车:5.660000070929527,采掘冶炼:2.3455772548913956,保险:0.8305113762617111,认证检验:0.3629649989306927,机械重工:5.849999934434891,IT软件:2.0861057564616203,贸易:6.81999996304512,餐饮娱乐:1.2224482372403145,加工制造:3.4699998795986176,电子技术:9.17000025510788,电信运营:0.9063411504030228,娱乐:0.45197466388344765,广告:0.7464565802365541,休闲度假:0.5264780484139919,会计审计:0.2027245471253991,系统集成:0.7948676124215126,电信设备:1.1197342537343502,IT硬件:0.369946681894362,自动化:0.6950381211936474,家具家电:0.12835380621254444,室内装潢:0.2041839761659503,环保:0.7977115921676159,电力水利:0.9967838414013386,印刷造纸:0.3913605585694313,中介服务:0.1768744783475995,网络游戏:0.11049311142414808,航天航空:1.0257900692522526,办公用品:0.013324429164640605,礼品:0.13315478572621942,生活服务:0.016664824215695262,新能源:0.045566578046418726
170,木材科学与工程,1250,1250,120477.0303,教育培训:2.280000038444996,房地产:16.07999950647354,媒体:1.270904392004013,快消:1.9715329632163048,咨询服务:1.0703684762120247,物流运输:1.0456576943397522,互联网:3.2200001180171967,石油化工:1.7239363864064217,金融投资:1.6491001471877098,医疗保健:1.964736357331276,医药:2.6583192870020866,医疗设备:0.7757846731692553,批发零售:0.8111917413771152,服装:10.540000349283218,农业:2.6599999517202377,物业管理:0.2557735191658139,汽车:1.2524716556072235,采掘冶炼:1.341361366212368,保险:0.4748985171318054,认证检验:0.20755999721586704,机械重工:1.8737845122814178,IT软件:1.1929157190024853,贸易:5.739999935030937,餐饮娱乐:0.6990521214902401,加工制造:10.400000214576721,电子技术:1.6659466549754143,电信运营:0.5182952620089054,娱乐:0.25844594929367304,广告:0.4268479999154806,休闲度假:0.30109602957963943,会计审计:0.11591817019507289,系统集成:0.4545447416603565,电信设备:0.6403055973351002,IT硬件:0.21154903806746006,自动化:0.3974488936364651,家具家电:3.8899999111890793,室内装潢:15.839999914169312,环保:0.4561767913401127,电力水利:0.570005364716053,印刷造纸:0.22380072623491287,中介服务:0.10114130564033985,网络游戏:0.06318565574474633,航天航空:0.5865871906280518,办公用品:0.007619569078087807,礼品:0.07614466594532132,生活服务:0.009529599628876895,新能源:0.026057043578475714
171,机械工程,21000,21000,124160.5997,教育培训:3.81394624710083,房地产:6.069999933242798,媒体:1.256310846656561,快消:1.9488897174596786,咨询服务:1.058049499988556,物流运输:1.033677626401186,互联网:1.6213301569223404,石油化工:3.959999978542328,金融投资:1.6300978139042854,医疗保健:1.9421163946390152,医药:2.6277177035808563,医疗设备:0.7668651174753904,批发零售:0.8018642663955688,服装:1.0218042880296707,农业:1.4351293444633484,物业管理:0.2528318902477622,汽车:13.07000070810318,采掘冶炼:3.5500001162290573,保险:0.46941996552050114,认证检验:0.20517546217888594,机械重工:29.6099990606308,IT软件:1.1791975237429142,贸易:1.3302669860422611,餐饮娱乐:0.6910210475325584,加工制造:5.460000038146973,电子技术:4.740000143647194,电信运营:0.5123476963490248,娱乐:0.25546473916620016,广告:0.4219354595988989,休闲度假:0.29766452498734,会计审计:0.11457859072834253,系统集成:0.44932528398931026,电信设备:0.35000001080334187,IT硬件:0.20911567844450474,自动化:3.5599999129772186,家具家电:0.0725554651580751,室内装潢:0.11542723514139652,环保:0.4509435035288334,电力水利:0.5634557455778122,印刷造纸:0.22123204544186592,中介服务:0.09997619781643152,网络游戏:0.06246029515750706,航天航空:0.5798425059765577,办公用品:0.00753207496018149,礼品:0.07527043926529586,生活服务:0.00942002225201577,新能源:0.025757664116099477
172,机械工艺技术,650,650,120410.5183,教育培训:14.149999618530273,房地产:3.9299998432397842,媒体:3.1599998474121094,快消:0.8224954828619957,咨询服务:0.4465270321816206,物流运输:0.436251237988472,互联网:0.6842552218586206,石油化工:0.719219958409667,金融投资:0.6879436317831278,医疗保健:0.819627195596695,医药:1.1089705862104893,医疗设备:0.3236405085772276,批发零售:0.3384111216291785,服装:0.43123988434672356,农业:0.6056663580238819,物业管理:0.10670264018699527,汽车:10.029999911785126,采掘冶炼:0.5596120841801167,保险:0.19810630474239588,认证检验:0.08659065933898091,机械重工:30.880001187324524,IT软件:0.4976571071892977,贸易:0.5614433437585831,餐饮娱乐:1.1599999852478504,加工制造:12.860000133514404,电子技术:0.6950139999389648,电信运营:0.21622851490974426,娱乐:0.10781220626085997,广告:0.1780688064172864,休闲度假:0.1256290008313954,会计审计:0.048354448517784476,系统集成:2.3499999195337296,电信设备:0.26712529361248016,IT硬件:0.08825302356854081,自动化:6.909999996423721,家具家电:0.03062048926949501,室内装潢:0.04871387791354209,环保:0.19031405681744218,电力水利:0.23779631592333317,印刷造纸:0.09336749790236354,中介服务:0.04219261754769832,网络游戏:0.0263603578787297,航天航空:2.6900000870227814,办公用品:0.003178786937496625,礼品:0.03176665923092514,生活服务:0.003975535946665332,新能源:0.010870561527553946
173,机械电子工程,29000,29000,137216.3475,教育培训:3.705088794231415,房地产:5.3199999034404755,媒体:1.2203694321215153,快消:1.8931269645690918,咨询服务:1.0277407243847847,物流运输:1.0041418485343456,互联网:1.574944332242012,石油化工:1.655469834804535,金融投资:1.5833713114261627,医疗保健:1.8864726647734642,医药:2.5524357333779335,医疗设备:0.7449098862707615,批发零售:0.7789059076458216,服装:0.9926051832735538,农业:1.3940251432359219,物业管理:0.24559223093092442,汽车:9.160000085830688,采掘冶炼:1.2880911119282246,保险:0.4559554159641266,认证检验:0.19930389244109392,机械重工:24.77000057697296,IT软件:3.999999910593033,贸易:1.2924096547067165,餐饮娱乐:0.671247486025095,加工制造:2.800000086426735,电子技术:11.659999936819077,电信运营:0.4976951517164707,娱乐:0.2481376752257347,广告:0.4098488949239254,休闲度假:0.2891839714720845,会计审计:0.11128890328109264,系统集成:0.4364720545709133,电信设备:5.050000175833702,IT硬件:0.2031272742897272,自动化:5.1500000059604645,家具家电:1.5799999237060547,室内装潢:0.1121229724958539,环保:0.4380490630865097,电力水利:0.5473297089338303,印刷造纸:0.21490436047315598,中介服务:0.0971108500380069,网络游戏:0.060673593543469906,航天航空:0.5632467102259398,办公用品:0.007316589471884072,礼品:0.0731172040104866,生活服务:0.009150314872385934,新能源:0.02502052520867437
174,机械设计制造及其自动化,97500,97500,124424.9617,教育培训:3.4951526671648026,房地产:4.38000001013279,媒体:1.1511524207890034,快消:1.7857486382126808,咨询服务:0.9694264270365238,物流运输:0.9472106583416462,互联网:1.4856161549687386,石油化工:0.5100000184029341,金融投资:1.4935125596821308,医疗保健:1.7794277518987656,医药:2.407604828476906,医疗设备:0.7026508450508118,批发零售:0.7347175851464272,服装:0.93632647767663,农业:1.3149318285286427,物业管理:0.23165897000581026,汽车:12.1799997985363,采掘冶炼:1.5599999576807022,保险:0.4300740547478199,认证检验:0.18799883546307683,机械重工:31.150001287460327,IT软件:1.080490369349718,贸易:1.2192248366773129,餐饮娱乐:0.633172458037734,加工制造:8.969999849796295,电子技术:6.849999725818634,电信运营:0.469469977542758,娱乐:0.23405305109918118,广告:0.3865941893309355,休闲度假:0.27280289214104414,会计审计:0.1049699611030519,系统集成:0.41171624325215816,电信设备:1.3199999928474426,IT硬件:0.19160289084538817,自动化:5.9300001710653305,家具家电:0.06648805574513972,室内装潢:0.10576242348179221,环保:0.41320775635540485,电力水利:0.5162827670574188,印刷造纸:0.20271632820367813,中介服务:0.09159991168417037,网络游戏:0.05723246140405536,航天航空:0.5312932189553976,办公用品:0.006901608139742166,礼品:0.06897025159560144,生活服务:0.008631204400444403,新能源:0.023601272550877184
175,机电技术教育,325,325,133300.7228,教育培训:12.219999730587006,房地产:4.540000110864639,媒体:0.8737964555621147,快消:1.3554923236370087,咨询服务:0.7358403876423836,物流运输:0.7190062198787928,互联网:2.4800000712275505,石油化工:1.185358315706253,金融投资:1.133634801954031,医疗保健:1.3506656512618065,医药:1.827482134103775,医疗设备:0.5333497654646635,批发零售:0.5576898343861103,服装:0.7107432000339031,农业:0.9980976581573486,物业管理:0.17584123415872455,汽车:9.629999846220016,采掘冶炼:0.9223093278706074,保险:3.370000049471855,认证检验:0.1427022274583578,机械重工:21.879999339580536,IT软件:0.8201492018997669,贸易:0.9255442768335342,餐饮娱乐:0.4806153476238251,加工制造:13.31000030040741,电子技术:11.469999700784683,电信运营:0.3563590347766876,娱乐:0.1776539022102952,广告:0.2934433287009597,休闲度假:0.2070879563689232,会计审计:0.0796742970123887,系统集成:2.0899999886751175,电信设备:0.44024838134646416,IT硬件:0.14543633442372084,自动化:0.2733121160417795,家具家电:0.050467613618820906,室内装潢:0.08027952280826867,环保:0.31365309841930866,电力水利:0.39188857190310955,印刷造纸:0.15387495514005423,中介服务:0.06952810799703002,网络游戏:0.04344311018940061,航天航空:0.4032799042761326,办公用品:0.005238753146841191,礼品:0.05235280841588974,生活服务:0.006551542173838243,新能源:0.017914747877512127
176,材料化学,8500,8500,136133.4805,教育培训:6.480000168085098,房地产:6.369999796152115,媒体:1.7967404797673225,快消:2.787214517593384,咨询服务:1.5129965730011463,物流运输:1.4785226434469223,互联网:2.318776771426201,石油化工:17.739999294281006,金融投资:2.330864407122135,医疗保健:2.7771493420004845,医药:4.930000007152557,医疗设备:1.0966688394546509,批发零售:1.1467150412499905,服装:1.4615265652537346,农业:2.052248641848564,物业管理:0.36156114656478167,汽车:2.3900000378489494,采掘冶炼:2.7400000020861626,保险:0.6712123285979033,认证检验:0.29342786874622107,机械重工:4.5899998396635056,IT软件:1.6863774508237839,贸易:1.9035201519727707,餐饮娱乐:0.9882534854114056,加工制造:12.759999930858612,电子技术:7.370000332593918,电信运营:0.732771772891283,娱乐:0.3652664367109537,广告:0.6033635698258877,休闲度假:0.42588971555233,会计审计:0.16380823217332363,系统集成:0.6426193751394749,电信设备:0.9052279405295849,IT硬件:0.2990421140566468,自动化:0.5619785282760859,家具家电:0.10376913705840707,室内装潢:0.16507082618772984,环保:0.644960580393672,电力水利:0.8058085106313229,印刷造纸:0.31640769448131323,中介服务:0.14295743312686682,网络游戏:0.08933019707910717,航天航空:0.8292196318507195,办公用品:0.010772176028694957,礼品:0.10765064507722855,生活服务:0.0134711925056763,新能源:0.0368366832844913
177,材料成型及控制工程,19000,19000,128033.7867,教育培训:1.8699999898672104,房地产:3.4699998795986176,媒体:1.1159950867295265,快消:1.7311971634626389,咨询服务:0.9397340938448906,物流运输:0.9183636866509914,互联网:1.4402431435883045,石油化工:3.1300000846385956,金融投资:1.4477013610303402,医疗保健:1.7249036580324173,医药:2.333952859044075,医疗设备:0.6811566185206175,批发零售:0.7122404873371124,服装:0.9078053757548332,农业:1.2746715918183327,物业管理:0.22457016166299582,汽车:14.9399995803833,采掘冶炼:1.1779791675508022,保险:0.4168855492025614,认证检验:0.18225365784019232,机械重工:24.51999932527542,IT软件:1.0474312119185925,贸易:1.1824294924736023,餐饮娱乐:0.6138232070952654,加工制造:16.940000653266907,电子技术:6.800000369548798,电信运营:0.45514367520809174,娱乐:0.22686508018523455,广告:0.374754099175334,休闲度假:0.26454911567270756,会计审计:0.10173845803365111,系统集成:0.399145158007741,电信设备:4.170000180602074,IT硬件:0.18573844572529197,自动化:0.050000002374872565,家具家电:0.06445191102102399,室内装潢:0.10252805659547448,环保:0.40060305036604404,电力水利:0.5005022510886192,印刷造纸:0.19652871415019035,中介服务:0.08879120578058064,网络游戏:0.055485108168795705,航天航空:0.5150396842509508,办公用品:0.006690839654766023,礼品:0.06686431006528437,生活服务:0.008367139525944367,新能源:0.022879947209730744
178,材料物理,3750,3750,139489.5418,教育培训:4.610000178217888,房地产:8.820000290870667,媒体:1.6862902790307999,快消:2.6158643886446953,咨询服务:1.419899519532919,物流运输:1.3877199962735176,互联网:2.176235243678093,石油化工:3.33000011742115,金融投资:3.700000047683716,医疗保健:2.6062438264489174,医药:3.526495024561882,医疗设备:1.0292177088558674,批发零售:1.0761840268969536,服装:1.3717621564865112,农业:1.9259864464402199,物业管理:0.3393207676708698,汽车:4.1200000792741776,采掘冶炼:2.4700000882148743,保险:0.6298711523413658,认证检验:0.2753864973783493,机械重工:8.92999991774559,IT软件:1.582648791372776,贸易:1.7869681119918823,餐饮娱乐:0.9274912066757679,加工制造:10.109999775886536,电子技术:20.069999992847443,电信运营:0.6877388339489698,娱乐:0.342771434225142,广告:0.5662388168275356,休闲度假:0.3997908905148506,会计审计:0.15371168265119195,系统集成:0.6031160708516836,电信设备:0.849565677344799,IT硬件:0.2806459553539753,自动化:0.5274147260934114,家具家电:0.09738438529893756,室内装潢:0.15491911908611655,环保:0.6053291261196136,电力水利:0.7562603801488876,印刷造纸:0.2969610271975398,中介服务:0.13415779685601592,网络游戏:0.08383948006667197,航天航空:0.7782167755067348,办公用品:0.010110002767760307,礼品:0.10103362146764994,生活服务:0.012642603542190045,新能源:0.03457169223111123
179,材料科学与工程,19000,19000,133763.0529,教育培训:4.729999974370003,房地产:12.999999523162842,媒体:1.5856336802244186,快消:2.4597126990556717,咨询服务:1.3350904919207096,物流运输:1.3049368746578693,互联网:2.0463330671191216,石油化工:4.610000178217888,金融投资:2.056802622973919,医疗保健:2.45056189596653,医药:3.3158499747514725,医疗设备:0.9677608497440815,批发零售:1.011921651661396,服装:1.2899275869131088,农业:1.810959167778492,物业管理:0.31905779615044594,汽车:7.06000030040741,采掘冶炼:1.6737669706344604,保险:0.5922254640609026,认证检验:0.25894620921462774,机械重工:12.600000202655792,IT软件:1.488141156733036,贸易:1.6805782914161682,餐饮娱乐:0.8721210993826389,加工制造:7.940000295639038,电子技术:10.86999997496605,电信运营:0.6466942839324474,娱乐:0.32228659838438034,广告:0.5324188619852066,休闲度假:0.37597576156258583,会计审计:0.1445203903131187,系统集成:0.5671154242008924,电信设备:2.6900000870227814,IT硬件:0.2638858510181308,自动化:0.495919119566679,家具家电:1.8400000408291817,室内装潢:0.14566919999197125,环保:0.5692058708518744,电力水利:0.7111105602234602,印刷造纸:0.2792373299598694,中介服务:0.12614279985427856,网络游戏:0.07883539074100554,航天航空:0.7317469920963049,办公用品:0.009506539936410263,礼品:0.09500313899479806,生活服务:0.011887661094078794,新能源:0.032507735886611044
