0.4072,0.0461,0.0246,0.0214,0.010965037,0.0282,0.0497,0.018192101,0.0504,0.034390703,0.05228839,0.012387717,0.009210508,0.010914306,0.016062723,0.002767548,0.013257936,0.013736862,0.005666743,0.002783133,0.020134179,0.013020446,0.0235,0.007480223,0.0283,0.018127037,0.005505455,0.002641548,0.004473976,0.002895537,0.001177586,0.004800674,0.006948536,0.002238572,0.004172535,0.000743347,0.001186321,0.00477558,0.005836637,0.002489408,0.001046606,0.000652358,0.006311665,6.82E-05,0.000876667,0.000102153,0.000271079
0.116,0.0324,0.0645,0.0705,0.0294,0.015591361,0.0747,0.024927847,0.024938252,0.0471086,0.07166496,0.016971586,0.012619986,0.0524,0.022009483,0.0474,0.018166227,0.018822609,0.007764166,0.00381348,0.027588135,0.01784074,0.017574077,0.010249034,0.018219426,0.024837816,0.0384,0.003619156,0.006130165,0.003967456,0.001613507,0.006577895,0.009520979,0.003067322,0.005717202,0.001018533,0.001625516,0.006543518,0.007997441,0.003411016,0.001434055,0.000893879,0.008648343,9.35E-05,0.001201238,0.000139953,0.000371436
0.3871,0.015457608,0.025,0.007064573,0.003410479,0.003538956,0.01,0.005658198,0.0337,0.010692266,0.01626735,0.003852157,0.0124,0.0251,0.004995757,0.000861399,0.004123405,0.004272397,0.001762306,0.00086559,0.006262006,0.004049521,0.003988981,0.0532,0.004135469,0.005637729,0.001712737,0.2944,0.036,0.000900539,0.000366235,0.001493061,0.002161089,0.000696227,0.001297699,0.000231188,0.000368963,0.001485258,0.001815274,0.000774238,0.000325504,0.000202895,0.001963018,2.12E-05,0.00027266,3.18E-05,8.43E-05
0.0559,0.0455,0.0354,0.0496,0.011222314,0.011645298,0.076,0.01861923,0.0371,0.0351773,0.053538192,0.012674842,0.009425809,0.011171645,0.016439086,0.002834462,0.01356848,0.014058825,0.005798813,0.002848308,0.020605752,0.013325323,0.013125946,0.0284,0.013608036,0.018551456,0.005635924,0.002704136,0.2506,0.0702,0.001205116,0.004913038,0.007111277,0.002291002,0.004270176,0.000760742,0.00121411,0.004887365,0.005973339,0.002547705,0.001071093,0.000667649,0.006459509,6.98E-05,0.000897222,0.000104521,0.000277427
0.056341313,0.117,0.0181404,0.0465,0.0682,0.015888063,0.025188416,0.02540361,0.0531,0.047978677,0.07306353,0.017290315,0.0696,0.015241277,0.02242847,0.003867019,0.027,0.019181069,0.007910988,0.003886027,0.0578,0.018180091,0.017907707,0.010444502,0.0281,0.025310209,0.00768925,0.00368899,0.00625491,0.00404509,0.028,0.006702951,0.009702134,0.003125685,0.005825867,0.001037893,0.001656451,0.006667933,0.008149611,0.003475908,0.001461305,0.000910904,0.00881292,9.53E-05,0.001224125,0.000142582,0.000378502
0.0669,0.0659,0.2347,0.037,0.009536828,0.009894037,0.1179,0.015819939,0.0237,0.02987323,0.045505367,0.010766507,0.0264,0.0257,0.013966997,0.002408083,0.011528327,0.011944752,0.004926276,0.002419957,0.017508216,0.011321332,0.011151594,0.006503985,0.01156188,0.015761482,0.004788349,0.002297148,0.1118,0.002518999,0.001025043,0.004174134,0.006041843,0.001946469,0.003627942,0.000646327,0.001031528,0.004152329,0.005075036,0.002164562,0.000909997,0.000567254,0.005488106,5.93E-05,0.000762309,8.88E-05,0.000235706
0.1548,0.0996,0.053,0.0178,0.0406,0.01696209,0.0334,0.027122188,0.0724,0.051197164,0.078035325,0.018455138,0.0046,0.0363,0.023944767,0.00412821,0.01976387,0.020477956,0.008444896,0.004148698,0.030015608,0.019408911,0.0191175,0.011149692,0.019821035,0.02702092,0.008208995,0.003937778,0.006680607,0.004318447,0.001757266,0.007155954,0.010357968,0.003336972,0.006219567,0.001108032,0.001768428,0.007118583,0.008700503,0.003710859,0.001560051,0.000972495,0.009408671,0.000101689,0.001306902,0.000152188,0.000404086
0.0772,0.1005,0.017741112,0.1292,0.014972261,0.0443,0.024626352,0.024836011,0.0427,0.04686627,0.071473934,0.016896768,0.0588,0.0173,0.02192585,0.003780001,0.0252,0.018751422,0.007732341,0.003798871,0.027484693,0.01777229,0.017505106,0.010209081,0.018149441,0.024742402,0.007516795,0.0383,0.006117179,0.00395427,0.00160906,0.006552509,0.009484581,0.003055598,0.005695069,0.001014592,0.001619316,0.006518295,0.007966875,0.003397953,0.001428488,0.000890503,0.008615343,9.31E-05,0.00119672,0.000139338,0.000370013
0.0915,0.0737,0.005,0.0433,0.013526225,0.014033747,0.0314,0.022438442,0.0759,0.04233011,0.064586736,0.015263495,0.011363477,0.0535,0.019808775,0.003414914,0.016350312,0.016940918,0.006985336,0.003432046,0.024830779,0.016056156,0.015814502,0.009222932,0.016396718,0.0223532,0.006790964,0.1514,0.0549,0.003572412,0.001453664,0.005919757,0.008568751,0.00276055,0.005145105,0.000916615,0.001462958,0.005888853,0.007197596,0.003069843,0.001290539,0.000804524,0.007783456,8.41E-05,0.001081178,0.000125869,0.000334284
0.0391,0.0417,0.0394,0.0299,0.0679,0.019741703,0.0312974,0.0315662,0.0487,0.059520993,0.090890385,0.021467421,0.015984634,0.018939832,0.027865741,0.004803634,0.023000468,0.023831569,0.0387,0.004827938,0.034930144,0.022586524,0.022245936,0.0327,0.0742,0.03144465,0.009553005,0.004594398,0.007777304,0.005025324,0.002044847,0.008327382,0.012053892,0.003883341,0.007237641,0.001289407,0.002057989,0.008283922,0.010125057,0.004318421,0.001815401,0.001131763,0.010949223,0.000118333,0.001520953,0.000177031,0.000470246
0.1151,0.0566,0.015447249,0.027000569,0.013039528,0.0247,0.027,0.067,0.021639554,0.04076692,0.06228011,0.014705344,0.010950499,0.0356,0.019090336,0.003290792,0.015757175,0.016326651,0.006734124,0.003307518,0.0305,0.015473535,0.19,0.008889755,0.01580618,0.021542026,0.006544563,0.003147317,0.005327997,0.0545,0.001400861,0.005704885,0.008257879,0.002660399,0.004958319,0.000883339,0.001409889,0.005675116,0.006936476,0.00295846,0.001243682,0.000775355,0.007501103,8.11E-05,0.001041986,0.000121268,0.000322155
0.0176,0.0314,0.007025647,0.0237,0.0231,0.0308,0.0156,0.009836506,0.195,0.01853992,0.028328385,0.006688006,0.0011,0.005901743,0.008682662,0.001496701,0.007166666,0.007425693,0.4812,0.001504321,0.01088387,0.007037652,0.006934648,0.004043175,0.00718892,0.009797712,0.00297659,0.001431424,0.002423261,0.001566743,0.000637134,0.002594684,0.003755841,0.00121,0.00225513,0.000401758,0.000641245,0.002581146,0.003154842,0.001345563,0.000565648,0.000352647,0.003411646,3.69E-05,0.000473917,5.52E-05,0.000146522
0.0666,0.0391,0.014058956,0.024574054,0.011867847,0.012310023,0.0835,0.019684546,0.0459,0.037092984,0.056699093,0.013382313,0.009966386,0.011809869,0.017375182,0.002995026,0.014341434,0.014859863,0.00613213,0.003010335,0.021780029,0.2276,0.013876907,0.008090656,0.014385803,0.0353,0.0299,0.002864293,0.004849195,0.003135231,0.001274969,0.0549,0.0435,0.002421366,0.004512771,0.000803964,0.001283216,0.005165178,0.006313245,0.002692643,0.001131924,0.000705698,0.006827151,7.38E-05,0.000948379,0.000110358,0.00029321
0.030510373,0.0293,0.009825811,0.017174738,0.008294445,0.008603595,0.1067,0.013757904,0.022,0.02592107,0.039632235,0.00935245,0.006965504,0.008253899,0.0121437,0.002093221,0.010023365,0.010385737,0.004285684,0.002103949,0.015222261,0.1998,0.009698597,0.005654515,0.010054301,0.0356,0.0777,0.002001802,0.003389118,0.002191231,0.000891079,0.1145,0.057,0.0674,0.003154001,0.000561895,0.000896852,0.003609978,0.004412385,0.001881911,0.000791107,0.000493221,0.004771561,5.16E-05,0.000662835,7.71E-05,0.000204927
0.0238,0.03790412,0.009911836,0.017325023,0.008367064,0.008679037,0.0611,0.013878734,0.013887296,0.02614467,0.03998461,0.009433861,0.007026481,0.008326136,0.012250203,0.002111543,0.010111255,0.010476843,0.004323138,0.002122394,0.0498,0.0944,0.009783531,0.005703972,0.010142383,0.129,0.1005,0.002019273,0.003418803,0.002210433,0.000898883,0.0701,0.1524,0.0207,0.003181638,0.000566819,0.000904716,0.003641618,0.004451073,0.00189841,0.000798039,0.000497548,0.004813402,5.20E-05,0.000668651,7.78E-05,0.000206724
0.0311,0.0299,0.013287146,0.023224613,0.011216331,0.011634762,0.0926,0.018605625,0.0487,0.035041444,0.05361095,0.012645513,0.009419218,0.011161414,0.016422153,0.002830586,0.013554728,0.014044898,0.005795183,0.002845186,0.020585911,0.188,0.013115189,0.007646269,0.013596312,0.0547,0.0751,0.002706799,0.004583046,0.002963192,0.001204988,0.0608,0.0659,0.002290118,0.004265137,0.000759847,0.001212826,0.004881775,0.005966921,0.002544925,0.001069807,0.000666996,0.006452648,6.97E-05,0.000896374,0.000104282,0.000277124
0.022,0.0623,0.017353214,0.0207,0.014648703,0.015195604,0.0933,0.024300607,0.0538,0.045752525,0.0700363,0.016513525,0.012301615,0.014576883,0.021448245,0.003696773,0.017703168,0.018343499,0.007568354,0.003715946,0.02688623,0.1226,0.017128712,0.009985964,0.0597,0.024207426,0.0563,0.003534921,0.005985579,0.003870037,0.001573743,0.0626,0.009286158,0.002991011,0.005570419,0.000992388,0.001584014,0.006375795,0.007793098,0.003323793,0.001397203,0.00087114,0.008427491,9.11E-05,0.001170725,0.00013618,0.000361938
0.074,0.0938,0.0395,0.0537,0.0526,0.017561913,0.0386,0.028085789,0.0564,0.05285762,0.08096832,0.019081883,0.014216716,0.016846104,0.024788322,0.004272272,0.020459946,0.021200202,0.008746255,0.004294582,0.031072978,0.0572,0.019795451,0.011540334,0.020525238,0.02797688,0.008510083,0.004084951,0.006917499,0.004472625,0.001818761,0.007420945,0.0292,0.003456779,0.006437758,0.001146908,0.001830683,0.007368572,0.009006647,0.003841368,0.001614751,0.001006807,0.009739844,0.000105253,0.001353054,0.000157361,0.000418298
0.0004,0.0422,0.01413154,0.0148,0.0806,0.012373632,0.0579,0.019788848,0.3612,0.037234426,0.057057936,0.013443333,0.0334,0.011869007,0.01746519,0.003010056,0.014415498,0.014937144,0.006162109,0.003025834,0.0182,0.014180792,0.013947091,0.008130735,0.014461345,0.019711647,0.005995961,0.002877973,0.0364,0.003151261,0.001281428,0.005228567,0.007562838,0.002435549,0.004535825,0.000808073,0.001289849,0.005191658,0.006345825,0.002706514,0.001137696,0.000709373,0.006862419,7.42E-05,0.000953332,0.000110863,0.000294721
0.012422061,0.01529915,0.004000774,0.006992767,0.003378084,0.0241,0.0637,0.005602467,0.005608489,0.010540932,0.016154435,0.003805867,0.002835959,0.003360225,0.004944589,0.000852175,0.004081185,0.004228874,0.001744542,0.000856646,0.0964,0.004014737,0.0387,0.0337,0.0484,0.4603,0.001697522,0.000814774,0.001380029,0.000892154,0.000362785,0.0601,0.002141122,0.000689531,0.0484,0.000228774,0.00036517,0.001469813,0.001796572,0.000766243,0.000322093,0.000200831,0.001942826,2.10E-05,0.000269899,3.14E-05,8.34E-05
0.0423,0.0383,0.011734141,0.020509444,0.009907815,0.010274746,0.0282,0.01643239,0.016449625,0.030911492,0.04738804,0.011161819,0.008317764,0.009855395,0.014502575,0.002499396,0.011970172,0.012403403,0.005116592,0.002512549,0.018179603,0.0559,0.011581188,0.006751437,0.01200829,0.2664,0.0633,0.002389627,0.004047602,0.002616684,0.00106404,0.017,0.1309,0.002022403,0.0331,0.000670992,0.00107105,0.004310961,0.005269369,0.002247399,0.000944697,0.000589045,0.005698337,6.16E-05,0.000791624,9.20E-05,0.000244726
0.0539,0.0995,0.025315369,0.0768,0.021375252,0.022167677,0.0385,0.035454065,0.0569,0.06666531,0.028,0.024077313,0.0566,0.0192,0.031289287,0.005392193,0.025825517,0.02676049,0.01103812,0.005420771,0.039222248,0.025406618,0.02498552,0.014565271,0.02590722,0.0243,0.010744032,0.005155018,0.00873244,0.005645385,0.002295591,0.009367866,0.013553665,0.004363314,0.008127308,0.001447636,0.002310782,0.009300751,0.011368597,0.004848722,0.002038136,0.001270874,0.012294109,0.00013285,0.00170795,0.000198559,0.000527992
0.0597,0.0954,0.0348,0.0443,0.014987371,0.015543437,0.0617,0.024860281,0.0599,0.046729438,0.071702935,0.016880047,0.012581347,0.0345,0.021939347,0.003780744,0.018108213,0.01876395,0.007739165,0.003800895,0.027501637,0.017814472,0.01751879,0.052,0.018165197,0.024768526,0.007533449,0.003614245,0.0997,0.003958356,0.001609575,0.006568476,0.009503507,0.003059448,0.005698594,0.001015033,0.001620265,0.006521399,0.007971372,0.003399793,0.001429069,0.000891114,0.008620326,9.31E-05,0.001197588,0.000139206,0.000370214
0.0847,0.0864,0.02444666,0.0435,0.0371,0.021406611,0.015,0.034239534,0.0118,0.064324,0.09879233,0.02324215,0.0534,0.020532245,0.030215265,0.005206598,0.024938826,0.025842262,0.010657379,0.0052346,0.037875485,0.024534242,0.0241261,0.0131,0.0338,0.034111205,0.010375147,0.004976857,0.008441149,0.005451385,0.002216643,0.00904609,0.013088362,0.004213505,0.007848006,0.001397887,0.002231451,0.008981214,0.010978247,0.004682209,0.001968083,0.001227272,0.011872014,0.000128283,0.001649368,0.000191673,0.000509861
0.04671458,0.0971,0.015045351,0.1107,0.012704587,0.013174706,0.020897187,0.021073231,0.0505,0.039578456,0.060814504,0.0143028,0.010667034,0.012636208,0.1171,0.003204315,0.0389,0.015904726,0.006558756,0.003221624,0.0983,0.015099584,0.024,0.008658423,0.015397507,0.0253,0.006385384,0.003062789,0.005195031,0.003355023,0.001364209,0.00556739,0.008055241,0.002593202,0.004830007,0.0347,0.001373348,0.00552745,0.006756558,0.002881659,0.001211242,0.000755331,0.007306633,7.90E-05,0.001015114,0.000117953,0.000313793
0.0246,0.5209,0.009896527,0.0438,0.008356824,0.008666166,0.013745823,0.003,0.013873933,0.026030716,0.040007655,0.00940764,0.007016552,0.008311815,0.0442,0.002107729,0.010096742,0.032,0.004314153,0.002119142,0.015335376,0.009932322,0.009767213,0.005695289,0.010128222,0.0318,0.004200229,0.002014587,0.003417203,0.002206882,0.000897351,0.003662152,0.005298644,0.001705777,0.003177103,0.00056686,0.0303,0.014,0.004444382,0.001895518,0.000796736,0.00049685,0.004806217,5.19E-05,0.000667734,7.76E-05,0.000206409
0.0156,0.0604,0.011157926,0.019505179,0.009421977,0.009770895,0.015497952,0.0368,0.015642382,0.029344242,0.045113884,0.010606112,0.007910863,0.009371191,0.0565,0.002376372,0.1406,0.011795778,0.004863942,0.002389275,0.2487,0.011198443,0.011012151,0.00642114,0.1119,0.0276,0.004735655,0.002271292,0.003852777,0.00248819,0.00101173,0.004128974,0.005974096,0.001923222,0.0212,0.000639118,0.001018773,0.004099433,0.00501093,0.002137147,0.000898293,0.000560189,0.005418893,5.86E-05,0.000752859,8.75E-05,0.000232721
0.0265,0.3331,0.009233513,0.034,0.007796967,0.008085802,0.012825083,0.012933684,0.0246,0.024280408,0.037337583,0.00877647,0.006546466,0.007754915,0.0224,0.001966514,0.009422258,0.009761504,0.004025,0.001977216,0.014311407,0.00926715,0.009112896,0.0209,0.00945118,0.01288484,0.0246,0.001879514,0.003188301,0.002059065,0.000837238,0.003416881,0.004943803,0.001591542,0.002964541,0.000528893,0.000843075,0.0139,0.2516,0.001768571,0.000743368,0.00046358,0.004484348,4.85E-05,0.000623024,7.24E-05,0.000192586
0.0581,0.0851,0.010661164,0.0664,0.009002511,0.009336144,0.0413,0.014933901,0.014946327,0.028030459,0.043117136,0.010132876,0.007558647,0.008953916,0.013181719,0.002270564,0.010879258,0.0164,0.004647249,0.002282955,0.0955,0.010700156,0.01052192,0.006135415,0.1115,0.0979,0.004525127,0.002170049,0.003681286,0.002377451,0.000966692,0.003945233,0.005708285,0.001837649,0.0418,0.000610675,0.000973444,0.003917103,0.1283,0.002042049,0.000858312,0.000535269,0.00517778,5.59E-05,0.00071937,8.36E-05,0.000222365
0.0754,0.0763,0.016308462,0.0616,0.013771218,0.01428193,0.0232,0.0258,0.022863733,0.042868063,0.06597314,0.015498865,0.0409,0.0108,0.2188,0.003473284,0.016642498,0.017241934,0.007108724,0.003492327,0.02528036,0.016368495,0.016095515,0.009385238,0.01669617,0.022760654,0.006922292,0.003319367,0.005631343,0.003636857,0.001478765,0.00603517,0.008732231,0.002811134,0.00523728,0.00093417,0.001489123,0.0527,0.00733135,0.003123807,0.001312981,0.000818832,0.007920686,8.56E-05,0.001100465,0.000127818,0.000340162
0.0737,0.0641,0.017099561,0.063,0.01443925,0.014975052,0.0243,0.0239,0.0187,0.04493821,0.0142,0.01624937,0.031,0.014361388,0.325,0.003641755,0.017450178,0.018078813,0.007453372,0.003661801,0.026507236,0.01716286,0.016876334,0.009840367,0.017506244,0.023865161,0.007258238,0.003480229,0.00590456,0.003813323,0.001550504,0.006328035,0.009156024,0.002947561,0.005491402,0.000979499,0.001561393,0.00628506,0.007687155,0.003275401,0.001376687,0.000858577,0.008305088,8.97E-05,0.001153883,0.000134008,0.000356669
0.068,0.0918,0.0165273,0.0829,0.013956031,0.014474292,0.0595,0.023152493,0.0507,0.043422855,0.0668756,0.015703935,0.0575,0.0523,0.1004,0.003519863,0.016866643,0.017474389,0.007203708,0.003539334,0.025620814,0.016588908,0.0163116,0.009510879,0.0277,0.023066998,0.007015519,0.003363567,0.005707014,0.003685762,0.001498623,0.006116389,0.008849854,0.002848993,0.005307707,0.000946737,0.001509182,0.00607484,0.007430103,0.003165861,0.001330631,0.000829874,0.008027365,8.67E-05,0.001115311,0.00012951,0.000344741
0.0571,0.085,0.01940641,0.0736,0.016387235,0.01699636,0.0556,0.027187636,0.0558,0.050970204,0.07855277,0.018437183,0.0387,0.0408,0.06,0.004133012,0.019805556,0.020519393,0.008458277,0.004156019,0.030085064,0.019479392,0.019153226,0.011167456,0.0529,0.027086116,0.008237928,0.003949225,0.006701282,0.00432792,0.001759701,0.007182079,0.0103919,0.003345413,0.006232451,0.001111687,0.001772152,0.007133274,0.008724764,0.003717479,0.001562458,0.000974486,0.009426085,0.000101843,0.001309669,0.000152052,0.000404809
0.1135,0.0246,0.01370437,0.0935,0.011572302,0.0684,0.019040763,0.0553,0.0161,0.035987042,0.055483315,0.013018931,0.009721595,0.011513875,0.2286,0.00291863,0.013986519,0.014490704,0.005972907,0.002934936,0.0166,0.013756171,0.013525611,0.0501,0.014033869,0.019127918,0.005817554,0.002788737,0.00473233,0.003056315,0.001242667,0.005071902,0.007338678,0.002362502,0.004401267,0.000785059,0.00125148,0.00503743,0.00616136,0.002625247,0.001103384,0.000688179,0.006656623,7.19E-05,0.000924886,0.000107368,0.000285872
0.0507,0.066,0.011432871,0.019995632,0.009654197,0.010014668,0.0183,0.0251,0.016031923,0.030017622,0.046294253,0.010860393,0.008110235,0.009605416,0.014152396,0.002434861,0.0148,0.3016,0.004982807,0.002448503,0.1162,0.011476258,0.0515,0.006580085,0.0736,0.015957674,0.004853372,0.002326427,0.003947971,0.002549754,0.001036698,0.004231288,0.006122393,0.001970948,0.00367179,0.000654943,0.001044065,0.004202524,0.005140199,0.002190143,0.000920505,0.000574125,0.005553376,6.00E-05,0.000771604,8.96E-05,0.000238492
0.0323,0.0571,0.015003154,0.026239743,0.01266904,0.013142345,0.020845775,0.2613,0.021038583,0.03938379,0.0364,0.014250787,0.010642908,0.0441,0.018572383,0.003195214,0.0505,0.015870623,0.006538694,0.003213181,0.023261873,0.015060381,0.0111,0.008634815,0.1197,0.0515,0.006369122,0.003052797,0.005180892,0.003346036,0.001360447,0.005552732,0.008034478,0.002586493,0.004818481,0.000859482,0.001370137,0.005514978,0.006745535,0.002874138,0.001207974,0.000753436,0.007287746,7.87E-05,0.001012592,0.000117527,0.000312975
